start,end,value,accn,fy,fp,form,metric,CIK,CompanyName
2025-01-01,2025-06-30,-5490000000,0000040545-25-000111,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0000040545,General Electric
2025-01-01,2025-03-31,302000000,0000040545-25-000062,2025,Q1,10-Q,NonoperatingIncomeExpense,0000040545,General Electric
2025-01-01,2025-06-30,600000000,0000040545-25-000111,2025,Q2,10-Q,NonoperatingIncomeExpense,0000040545,General Electric
2025-04-01,2025-06-30,298000000,0000040545-25-000111,2025,Q2,10-Q,NonoperatingIncomeExpense,0000040545,General Electric
2025-01-01,2025-03-31,173000000,0000040545-25-000062,2025,Q1,10-Q,InvestmentIncomeNet,0000040545,General Electric
2025-01-01,2025-06-30,334000000,0000040545-25-000111,2025,Q2,10-Q,InvestmentIncomeNet,0000040545,General Electric
2025-04-01,2025-06-30,160000000,0000040545-25-000111,2025,Q2,10-Q,InvestmentIncomeNet,0000040545,General Electric
2025-01-01,2025-03-31,2107000000,0000040545-25-000062,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0000040545,General Electric
2025-01-01,2025-06-30,3844000000,0000040545-25-000111,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000040545,General Electric
2025-04-01,2025-06-30,1737000000,0000040545-25-000111,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000040545,General Electric
2025-01-01,2025-03-31,876000000,0000040545-25-000062,2025,Q1,10-Q,SellingGeneralAndAdministrativeExpense,0000040545,General Electric
2025-01-01,2025-06-30,1896000000,0000040545-25-000111,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0000040545,General Electric
2025-04-01,2025-06-30,1020000000,0000040545-25-000111,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0000040545,General Electric
2025-01-01,2025-03-31,359000000,0000040545-25-000062,2025,Q1,10-Q,ResearchAndDevelopmentExpense,0000040545,General Electric
2025-01-01,2025-06-30,718000000,0000040545-25-000111,2025,Q2,10-Q,ResearchAndDevelopmentExpense,0000040545,General Electric
2025-04-01,2025-06-30,359000000,0000040545-25-000111,2025,Q2,10-Q,ResearchAndDevelopmentExpense,0000040545,General Electric
2025-01-01,2025-03-31,1666000000,0001090727-25-000049,2025,Q1,10-Q,OperatingIncomeLoss,0001090727,UPS
2025-01-01,2025-06-30,3488000000,0001090727-25-000064,2025,Q2,10-Q,OperatingIncomeLoss,0001090727,UPS
2025-04-01,2025-06-30,1822000000,0001090727-25-000064,2025,Q2,10-Q,OperatingIncomeLoss,0001090727,UPS
2025-01-01,2025-03-31,1187000000,0001090727-25-000049,2025,Q1,10-Q,NetIncomeLoss,0001090727,UPS
2025-01-01,2025-06-30,2470000000,0001090727-25-000064,2025,Q2,10-Q,NetIncomeLoss,0001090727,UPS
2025-01-01,2025-03-31,336000000,0001090727-25-000049,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0001090727,UPS
2025-01-01,2025-06-30,715000000,0001090727-25-000064,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001090727,UPS
2025-04-01,2025-06-30,379000000,0001090727-25-000064,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001090727,UPS
2025-01-01,2025-03-31,912000000,0001090727-25-000049,2025,Q1,10-Q,DepreciationAndAmortization,0001090727,UPS
2025-01-01,2025-06-30,1848000000,0001090727-25-000064,2025,Q2,10-Q,DepreciationAndAmortization,0001090727,UPS
2025-04-01,2025-06-30,936000000,0001090727-25-000064,2025,Q2,10-Q,DepreciationAndAmortization,0001090727,UPS
2025-01-01,2025-03-31,2318000000,0001090727-25-000049,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0001090727,UPS
2025-01-01,2025-06-30,2666000000,0001090727-25-000064,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0001090727,UPS
2025-01-01,2025-03-31,-1355000000,0001090727-25-000049,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0001090727,UPS
2025-01-01,2025-06-30,-2278000000,0001090727-25-000064,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0001090727,UPS
2025-01-01,2025-03-31,-2313000000,0001090727-25-000049,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0001090727,UPS
2025-01-01,2025-06-30,-519000000,0001090727-25-000064,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0001090727,UPS
2025-01-01,2025-03-31,876000000,0001090727-25-000049,2025,Q1,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0001090727,UPS
2025-01-01,2025-06-30,1999000000,0001090727-25-000064,2025,Q2,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0001090727,UPS
2025-01-01,2025-03-31,-143000000,0001090727-25-000049,2025,Q1,10-Q,NonoperatingIncomeExpense,0001090727,UPS
2025-01-01,2025-06-30,-303000000,0001090727-25-000064,2025,Q2,10-Q,NonoperatingIncomeExpense,0001090727,UPS
2025-04-01,2025-06-30,-160000000,0001090727-25-000064,2025,Q2,10-Q,NonoperatingIncomeExpense,0001090727,UPS
2025-01-01,2025-03-31,79000000,0001090727-25-000049,2025,Q1,10-Q,InvestmentIncomeNet,0001090727,UPS
2025-01-01,2025-06-30,157000000,0001090727-25-000064,2025,Q2,10-Q,InvestmentIncomeNet,0001090727,UPS
2025-04-01,2025-06-30,78000000,0001090727-25-000064,2025,Q2,10-Q,InvestmentIncomeNet,0001090727,UPS
2025-01-01,2025-03-31,1208000000,0001090727-25-000049,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0001090727,UPS
2025-01-01,2025-03-31,569000000,0000027904-25-000007,2025,Q1,10-Q,OperatingIncomeLoss,0000027904,Delta Air Lines
2025-01-01,2025-06-30,2671000000,0000027904-25-000012,2025,Q2,10-Q,OperatingIncomeLoss,0000027904,Delta Air Lines
2025-04-01,2025-06-30,2102000000,0000027904-25-000012,2025,Q2,10-Q,OperatingIncomeLoss,0000027904,Delta Air Lines
2025-01-01,2025-03-31,240000000,0000027904-25-000007,2025,Q1,10-Q,NetIncomeLoss,0000027904,Delta Air Lines
2025-01-01,2025-03-31,240000000,0000027904-25-000012,2025,Q2,10-Q,NetIncomeLoss,0000027904,Delta Air Lines
2025-01-01,2025-06-30,2370000000,0000027904-25-000012,2025,Q2,10-Q,NetIncomeLoss,0000027904,Delta Air Lines
2025-04-01,2025-06-30,2130000000,0000027904-25-000012,2025,Q2,10-Q,NetIncomeLoss,0000027904,Delta Air Lines
2025-01-01,2025-03-31,80000000,0000027904-25-000007,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0000027904,Delta Air Lines
2025-01-01,2025-06-30,525000000,0000027904-25-000012,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000027904,Delta Air Lines
2025-04-01,2025-06-30,444000000,0000027904-25-000012,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000027904,Delta Air Lines
2025-01-01,2025-03-31,607000000,0000027904-25-000007,2025,Q1,10-Q,DepreciationDepletionAndAmortization,0000027904,Delta Air Lines
2025-01-01,2025-06-30,1209000000,0000027904-25-000012,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0000027904,Delta Air Lines
2025-04-01,2025-06-30,602000000,0000027904-25-000012,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0000027904,Delta Air Lines
2025-01-01,2025-03-31,2378000000,0000027904-25-000007,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0000027904,Delta Air Lines
2025-01-01,2025-06-30,4235000000,0000027904-25-000012,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0000027904,Delta Air Lines
2025-01-01,2025-03-31,-1224000000,0000027904-25-000007,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0000027904,Delta Air Lines
2025-01-01,2025-06-30,-2423000000,0000027904-25-000012,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0000027904,Delta Air Lines
2025-01-01,2025-03-31,-634000000,0000027904-25-000007,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0000027904,Delta Air Lines
2025-01-01,2025-06-30,-1704000000,0000027904-25-000012,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0000027904,Delta Air Lines
2025-01-01,2025-06-30,574000000,0000027904-25-000012,2025,Q2,10-Q,OtherOperatingIncomeExpenseNet,0000027904,Delta Air Lines
2025-04-01,2025-06-30,644000000,0000027904-25-000012,2025,Q2,10-Q,OtherOperatingIncomeExpenseNet,0000027904,Delta Air Lines
2025-01-01,2025-03-31,-249000000,0000027904-25-000007,2025,Q1,10-Q,NonoperatingIncomeExpense,0000027904,Delta Air Lines
2025-01-01,2025-06-30,224000000,0000027904-25-000012,2025,Q2,10-Q,NonoperatingIncomeExpense,0000027904,Delta Air Lines
2025-04-01,2025-06-30,472000000,0000027904-25-000012,2025,Q2,10-Q,NonoperatingIncomeExpense,0000027904,Delta Air Lines
2025-01-01,2025-03-31,281000000,0000027904-25-000007,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0000027904,Delta Air Lines
2025-01-01,2025-06-30,2450000000,0000027904-25-000012,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000027904,Delta Air Lines
2025-04-01,2025-06-30,2169000000,0000027904-25-000012,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000027904,Delta Air Lines
2025-01-01,2025-03-31,14249000000,0000018230-25-000016,2025,Q1,10-Q,Revenues,0000018230,Caterpillar
2025-01-01,2025-06-30,30818000000,0000018230-25-000040,2025,Q2,10-Q,Revenues,0000018230,Caterpillar
2025-04-01,2025-06-30,16569000000,0000018230-25-000040,2025,Q2,10-Q,Revenues,0000018230,Caterpillar
2025-01-01,2025-03-31,8965000000,0000018230-25-000016,2025,Q1,10-Q,CostOfRevenue,0000018230,Caterpillar
2025-01-01,2025-06-30,19772000000,0000018230-25-000040,2025,Q2,10-Q,CostOfRevenue,0000018230,Caterpillar
2025-04-01,2025-06-30,10807000000,0000018230-25-000040,2025,Q2,10-Q,CostOfRevenue,0000018230,Caterpillar
2025-01-01,2025-03-31,2579000000,0000018230-25-000016,2025,Q1,10-Q,OperatingIncomeLoss,0000018230,Caterpillar
2025-01-01,2025-06-30,5439000000,0000018230-25-000040,2025,Q2,10-Q,OperatingIncomeLoss,0000018230,Caterpillar
2025-04-01,2025-06-30,2860000000,0000018230-25-000040,2025,Q2,10-Q,OperatingIncomeLoss,0000018230,Caterpillar
2025-01-01,2025-03-31,2003000000,0000018230-25-000016,2025,Q1,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000018230,Caterpillar
2025-01-01,2025-06-30,4182000000,0000018230-25-000040,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000018230,Caterpillar
2025-04-01,2025-06-30,2179000000,0000018230-25-000040,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000018230,Caterpillar
2025-01-01,2025-03-31,574000000,0000018230-25-000016,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0000018230,Caterpillar
2025-01-01,2025-06-30,1220000000,0000018230-25-000040,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000018230,Caterpillar
2025-04-01,2025-06-30,646000000,0000018230-25-000040,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000018230,Caterpillar
2025-01-01,2025-03-31,540000000,0000018230-25-000016,2025,Q1,10-Q,DepreciationDepletionAndAmortization,0000018230,Caterpillar
2025-01-01,2025-06-30,1094000000,0000018230-25-000040,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0000018230,Caterpillar
2025-04-01,2025-06-30,554000000,0000018230-25-000040,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0000018230,Caterpillar
2025-01-01,2025-03-31,1289000000,0000018230-25-000016,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0000018230,Caterpillar
2025-01-01,2025-06-30,4411000000,0000018230-25-000040,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0000018230,Caterpillar
2025-01-01,2025-03-31,-175000000,0000018230-25-000016,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0000018230,Caterpillar
2025-01-01,2025-06-30,-1507000000,0000018230-25-000040,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0000018230,Caterpillar
2025-01-01,2025-03-31,-4496000000,0000018230-25-000016,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0000018230,Caterpillar
2025-01-01,2025-06-30,-4345000000,0000018230-25-000040,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0000018230,Caterpillar
2025-01-01,2025-03-31,710000000,0000018230-25-000016,2025,Q1,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0000018230,Caterpillar
2025-01-01,2025-06-30,1265000000,0000018230-25-000040,2025,Q2,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0000018230,Caterpillar
2025-01-01,2025-03-31,-306000000,0000018230-25-000016,2025,Q1,10-Q,OtherOperatingIncomeExpenseNet,0000018230,Caterpillar
2025-01-01,2025-06-30,-627000000,0000018230-25-000040,2025,Q2,10-Q,OtherOperatingIncomeExpenseNet,0000018230,Caterpillar
2025-04-01,2025-06-30,-321000000,0000018230-25-000040,2025,Q2,10-Q,OtherOperatingIncomeExpenseNet,0000018230,Caterpillar
2025-01-01,2025-03-31,99000000,0000018230-25-000016,2025,Q1,10-Q,InvestmentIncomeNet,0000018230,Caterpillar
2025-01-01,2025-06-30,180000000,0000018230-25-000040,2025,Q2,10-Q,InvestmentIncomeNet,0000018230,Caterpillar
2025-04-01,2025-06-30,81000000,0000018230-25-000040,2025,Q2,10-Q,InvestmentIncomeNet,0000018230,Caterpillar
2025-01-01,2025-03-31,2269000000,0000018230-25-000016,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0000018230,Caterpillar
2025-01-01,2025-06-30,4969000000,0000018230-25-000040,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000018230,Caterpillar
2025-04-01,2025-06-30,2700000000,0000018230-25-000040,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000018230,Caterpillar
2025-01-01,2025-03-31,1593000000,0000018230-25-000016,2025,Q1,10-Q,SellingGeneralAndAdministrativeExpense,0000018230,Caterpillar
2025-01-01,2025-06-30,3287000000,0000018230-25-000040,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0000018230,Caterpillar
2025-04-01,2025-06-30,1694000000,0000018230-25-000040,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0000018230,Caterpillar
2025-01-01,2025-03-31,480000000,0000018230-25-000016,2025,Q1,10-Q,ResearchAndDevelopmentExpense,0000018230,Caterpillar
2025-01-01,2025-06-30,1031000000,0000018230-25-000040,2025,Q2,10-Q,ResearchAndDevelopmentExpense,0000018230,Caterpillar
2025-04-01,2025-06-30,551000000,0000018230-25-000040,2025,Q2,10-Q,ResearchAndDevelopmentExpense,0000018230,Caterpillar
2025-01-01,2025-03-31,27000000,0000018230-25-000016,2025,Q1,10-Q,CostOfGoodsAndServicesSold,0000018230,Caterpillar
2025-01-01,2025-03-31,33000000,0000018230-25-000016,2025,Q1,10-Q,RestructuringCharges,0000018230,Caterpillar
2025-01-01,2025-06-30,92000000,0000018230-25-000040,2025,Q2,10-Q,RestructuringCharges,0000018230,Caterpillar
2025-04-01,2025-06-30,59000000,0000018230-25-000040,2025,Q2,10-Q,RestructuringCharges,0000018230,Caterpillar
2025-01-01,2025-03-30,17963000000,0000936468-25-000035,2025,Q1,10-Q,Revenues,0000936468,Lockheed Martin
2025-01-01,2025-06-29,36118000000,0001628280-25-035565,2025,Q2,10-Q,Revenues,0000936468,Lockheed Martin
2025-01-01,2025-03-30,15640000000,0000936468-25-000035,2025,Q1,10-Q,CostOfRevenue,0000936468,Lockheed Martin
2025-01-01,2025-06-29,33061000000,0001628280-25-035565,2025,Q2,10-Q,CostOfRevenue,0000936468,Lockheed Martin
2025-01-01,2025-03-30,2372000000,0000936468-25-000035,2025,Q1,10-Q,OperatingIncomeLoss,0000936468,Lockheed Martin
2025-01-01,2025-06-29,3120000000,0001628280-25-035565,2025,Q2,10-Q,OperatingIncomeLoss,0000936468,Lockheed Martin
2025-01-01,2025-03-30,2323000000,0000936468-25-000035,2025,Q1,10-Q,GrossProfit,0000936468,Lockheed Martin
2025-01-01,2025-06-29,3057000000,0001628280-25-035565,2025,Q2,10-Q,GrossProfit,0000936468,Lockheed Martin
2025-01-01,2025-03-30,1712000000,0000936468-25-000035,2025,Q1,10-Q,NetIncomeLoss,0000936468,Lockheed Martin
2025-01-01,2025-06-29,2054000000,0001628280-25-035565,2025,Q2,10-Q,NetIncomeLoss,0000936468,Lockheed Martin
2025-01-01,2025-03-30,324000000,0000936468-25-000035,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0000936468,Lockheed Martin
2025-01-01,2025-06-29,399000000,0001628280-25-035565,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000936468,Lockheed Martin
2025-01-01,2025-03-30,1409000000,0000936468-25-000035,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0000936468,Lockheed Martin
2025-01-01,2025-06-29,1610000000,0001628280-25-035565,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0000936468,Lockheed Martin
2025-01-01,2025-03-30,-430000000,0000936468-25-000035,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0000936468,Lockheed Martin
2025-01-01,2025-06-29,-1145000000,0001628280-25-035565,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0000936468,Lockheed Martin
2025-01-01,2025-03-30,-1659000000,0000936468-25-000035,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0000936468,Lockheed Martin
2025-01-01,2025-06-29,-1655000000,0001628280-25-035565,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0000936468,Lockheed Martin
2025-01-01,2025-03-30,49000000,0000936468-25-000035,2025,Q1,10-Q,OtherOperatingIncomeExpenseNet,0000936468,Lockheed Martin
2025-01-01,2025-06-29,63000000,0001628280-25-035565,2025,Q2,10-Q,OtherOperatingIncomeExpenseNet,0000936468,Lockheed Martin
2025-01-01,2025-03-30,1841000000,0000936468-25-000035,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0000936468,Lockheed Martin
2025-01-01,2025-06-29,2349000000,0001628280-25-035565,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000936468,Lockheed Martin
2025-01-01,2025-03-31,21596000000,0000831001-25-000086,2025,Q1,10-Q,Revenues,0000831001,Citigroup
2025-01-01,2025-06-30,43264000000,0000831001-25-000131,2025,Q2,10-Q,Revenues,0000831001,Citigroup
2025-04-01,2025-06-30,21668000000,0000831001-25-000131,2025,Q2,10-Q,Revenues,0000831001,Citigroup
2025-01-01,2025-03-31,4064000000,0000831001-25-000086,2025,Q1,10-Q,NetIncomeLoss,0000831001,Citigroup
2025-01-01,2025-06-30,8083000000,0000831001-25-000131,2025,Q2,10-Q,NetIncomeLoss,0000831001,Citigroup
2025-04-01,2025-06-30,4019000000,0000831001-25-000131,2025,Q2,10-Q,NetIncomeLoss,0000831001,Citigroup
2025-01-01,2025-03-31,3751000000,0000831001-25-000086,2025,Q1,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000831001,Citigroup
2025-01-01,2025-06-30,7434000000,0000831001-25-000131,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000831001,Citigroup
2025-04-01,2025-06-30,3683000000,0000831001-25-000131,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000831001,Citigroup
2025-01-01,2025-03-31,14012000000,0000831001-25-000086,2025,Q1,10-Q,InterestIncomeExpenseNet,0000831001,Citigroup
2025-01-01,2025-06-30,29187000000,0000831001-25-000131,2025,Q2,10-Q,InterestIncomeExpenseNet,0000831001,Citigroup
2025-04-01,2025-06-30,15175000000,0000831001-25-000131,2025,Q2,10-Q,InterestIncomeExpenseNet,0000831001,Citigroup
2025-01-01,2025-03-31,1340000000,0000831001-25-000086,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0000831001,Citigroup
2025-01-01,2025-06-30,2526000000,0000831001-25-000131,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000831001,Citigroup
2025-04-01,2025-06-30,1186000000,0000831001-25-000131,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000831001,Citigroup
2025-01-01,2025-03-31,-58708000000,0000831001-25-000086,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0000831001,Citigroup
2025-01-01,2025-06-30,-95287000000,0000831001-25-000131,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0000831001,Citigroup
2025-01-01,2025-03-31,-98983000000,0000831001-25-000086,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0000831001,Citigroup
2025-01-01,2025-06-30,-48949000000,0000831001-25-000131,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0000831001,Citigroup
2025-01-01,2025-03-31,1.84976E+11,0000831001-25-000086,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0000831001,Citigroup
2025-01-01,2025-06-30,1.92065E+11,0000831001-25-000131,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0000831001,Citigroup
2025-01-01,2025-03-31,1517000000,0000831001-25-000086,2025,Q1,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0000831001,Citigroup
2025-01-01,2025-06-30,3272000000,0000831001-25-000131,2025,Q2,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0000831001,Citigroup
2025-01-01,2025-03-31,6194000000,0000831001-25-000086,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0000831001,Citigroup
2025-01-01,2025-06-30,12149000000,0000831001-25-000131,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000831001,Citigroup
2025-04-01,2025-06-30,5955000000,0000831001-25-000131,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000831001,Citigroup
2025-01-01,2025-03-31,-3000000,0000831001-25-000086,2025,Q1,10-Q,RestructuringCharges,0000831001,Citigroup
2025-01-01,2025-03-31,-3000000,0000831001-25-000131,2025,Q2,10-Q,RestructuringCharges,0000831001,Citigroup
2025-01-01,2025-06-30,-5000000,0000831001-25-000131,2025,Q2,10-Q,RestructuringCharges,0000831001,Citigroup
2025-04-01,2025-06-30,-2000000,0000831001-25-000131,2025,Q2,10-Q,RestructuringCharges,0000831001,Citigroup
2025-01-01,2025-03-31,19776000000,0000080424-25-000037,2025,Q3,10-Q,Revenues,0000080424,Procter & Gamble
2025-01-01,2025-03-31,4558000000,0000080424-25-000037,2025,Q3,10-Q,OperatingIncomeLoss,0000080424,Procter & Gamble
2025-01-01,2025-03-31,3769000000,0000080424-25-000037,2025,Q3,10-Q,NetIncomeLoss,0000080424,Procter & Gamble
2025-01-01,2025-03-31,3698000000,0000080424-25-000037,2025,Q3,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000080424,Procter & Gamble
2025-01-01,2025-03-31,868000000,0000080424-25-000037,2025,Q3,10-Q,IncomeTaxExpenseBenefit,0000080424,Procter & Gamble
2025-01-01,2025-03-31,2367000000,0000080424-25-000037,2025,Q3,10-Q,DividendsCommonStock,0000080424,Procter & Gamble
2025-01-01,2025-03-31,4099000000,0000080424-25-000037,2025,Q3,10-Q,ComprehensiveIncomeNetOfTax,0000080424,Procter & Gamble
2025-01-01,2025-03-31,5524000000,0000080424-25-000037,2025,Q3,10-Q,SellingGeneralAndAdministrativeExpense,0000080424,Procter & Gamble
